,JPG,X,Y,W,H,WxH,BRAND,CONFIDENCE,FRAME,Seconds,Minutes,Minute %,to Seconds,Lead zeros,Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,P1,P2,P3,P4,P5,P6,P7,P8,P9,A,P
1,/data/yann/nfl/vid/all_imgs1/part_1_000317.jpg,201,131,258,149,38442,Gillette,57,317,10.56666667,0.1761111111,.1761111111,10.56666667,10.566666666,0:10,38442,0,0,0,0,0,0,0,0,0.09510390625,0,0,0,0,0,0,0,0,0.01853877315,1.046142969
2,/data/yann/nfl/vid/all_imgs1/part_1_000318.jpg,203,124,293,159,46587,Gillette,40,318,10.6,0.1766666667,.1766666667,10.6,10.600000002,0:10,46587,0,0,0,0,0,0,0,0,0.08088020833,0,0,0,0,0,0,0,0,0.02246672454,0.8896822917
3,/data/yann/nfl/vid/all_imgs1/part_1_000323.jpg,183,122,295,161,47495,Gillette,43,323,10.76666667,0.1794444444,.1794444444,10.76666666,10.766666664,0:10,47495,0,0,0,0,0,0,0,0,0.08864084201,0,0,0,0,0,0,0,0,0.02290461034,0.9750492622
4,/data/yann/nfl/vid/all_imgs1/part_1_000329.jpg,152,123,293,159,46587,Gillette,50,329,10.96666667,0.1827777778,.1827777778,10.96666667,10.966666668,0:10,46587,0,0,0,0,0,0,0,0,0.1011002604,0,0,0,0,0,0,0,0,0.02246672454,1.112102865
5,/data/yann/nfl/vid/all_imgs1/part_1_000334.jpg,123,122,295,160,47200,Gillette,55,334,11.13333333,0.1855555556,.1855555556,11.13333334,11.133333336,0:11,47200,0,0,0,0,0,0,0,0,0.1126736111,0,0,0,0,0,0,0,0,0.02276234568,1.239409722
6,/data/yann/nfl/vid/all_imgs1/part_1_000335.jpg,120,123,293,157,46001,Gillette,58,335,11.16666667,0.1861111111,.1861111111,11.16666667,11.166666666,0:11,46001,0,0,0,0,0,0,0,0,0.1158011285,0,0,0,0,0,0,0,0,0.02218412423,1.273812413
7,/data/yann/nfl/vid/all_imgs1/part_1_000336.jpg,113,125,299,156,46644,Gillette,57,336,11.2,0.1866666667,.1866666667,11.2,11.200000002,0:11,46644,0,0,0,0,0,0,0,0,0.1153953125,0,0,0,0,0,0,0,0,0.02249421296,1.269348438
8,/data/yann/nfl/vid/all_imgs1/part_1_000337.jpg,101,120,300,159,47700,Gillette,49,337,11.23333333,0.1872222222,.1872222222,11.23333333,11.233333332,0:11,47700,0,0,0,0,0,0,0,0,0.1014453125,0,0,0,0,0,0,0,0,0.02300347222,1.115898438
9,/data/yann/nfl/vid/all_imgs1/part_1_000338.jpg,94,123,305,159,48495,Gillette,53,338,11.26666667,0.1877777778,.1877777778,11.26666667,11.266666668,0:11,48495,0,0,0,0,0,0,0,0,0.1115553385,0,0,0,0,0,0,0,0,0.02338686343,1.227108724
10,/data/yann/nfl/vid/all_imgs1/part_1_000341.jpg,74,121,304,157,47728,Gillette,88,341,11.36666667,0.1894444444,.1894444444,11.36666666,11.366666664,0:11,47728,0,0,0,0,0,0,0,0,0.1822944444,0,0,0,0,0,0,0,0,0.02301697531,2.005238889
11,/data/yann/nfl/vid/all_imgs1/part_1_000342.jpg,78,124,303,155,46965,Gillette,42,342,11.4,0.19,.19,11.4,11.4        ,0:11,46965,0,0,0,0,0,0,0,0,0.08561328125,0,0,0,0,0,0,0,0,0.0226490162,0.9417460938
12,/data/yann/nfl/vid/all_imgs1/part_1_000343.jpg,81,124,298,155,46190,Gillette,58,343,11.43333333,0.1905555556,.1905555556,11.43333334,11.433333336,0:11,46190,0,0,0,0,0,0,0,0,0.1162769097,0,0,0,0,0,0,0,0,0.02227527006,1.279046007
13,/data/yann/nfl/vid/all_imgs1/part_1_000344.jpg,51,121,309,151,46659,Gillette,69,344,11.46666667,0.1911111111,.1911111111,11.46666667,11.466666666,0:11,46659,0,0,0,0,0,0,0,0,0.1397339844,0,0,0,0,0,0,0,0,0.02250144676,1.537073828
14,/data/yann/nfl/vid/all_imgs1/part_1_000346.jpg,71,123,305,157,47885,Gillette,62,346,11.53333333,0.1922222222,.1922222222,11.53333333,11.533333332,0:11,47885,0,0,0,0,0,0,0,0,0.1288572049,0,0,0,0,0,0,0,0,0.02309268904,1.417429253
15,/data/yann/nfl/vid/all_imgs1/part_1_000347.jpg,52,112,295,168,49560,Gillette,99,347,11.56666667,0.1927777778,.1927777778,11.56666667,11.566666668,0:11,49560,0,0,0,0,0,0,0,0,0.212953125,0,0,0,0,0,0,0,0,0.02390046296,2.342484375
16,/data/yann/nfl/vid/all_imgs1/part_1_000348.jpg,66,117,313,163,51019,Gillette,50,348,11.6,0.1933333333,.1933333333,11.6,11.599999998,0:11,51019,0,0,0,0,0,0,0,0,0.110718316,0,0,0,0,0,0,0,0,0.02460407022,1.217901476
17,/data/yann/nfl/vid/all_imgs1/part_1_000349.jpg,59,127,285,135,38475,Gillette,98,349,11.63333333,0.1938888889,.1938888889,11.63333333,11.633333334,0:11,38475,0,0,0,0,0,0,0,0,0.1636523438,0,0,0,0,0,0,0,0,0.0185546875,1.800175781
18,/data/yann/nfl/vid/all_imgs1/part_1_000350.jpg,58,128,280,134,37520,Gillette,99,350,11.66666667,0.1944444444,.1944444444,11.66666666,11.666666664,0:11,37520,0,0,0,0,0,0,0,0,0.16121875,0,0,0,0,0,0,0,0,0.0180941358,1.77340625
19,/data/yann/nfl/vid/all_imgs1/part_1_000351.jpg,56,128,283,132,37356,Gillette,99,351,11.7,0.195,.195,11.7,11.7        ,0:11,37356,0,0,0,0,0,0,0,0,0.1605140625,0,0,0,0,0,0,0,0,0.0180150463,1.765654688
20,/data/yann/nfl/vid/all_imgs1/part_1_000352.jpg,54,130,289,131,37859,Gillette,99,352,11.73333333,0.1955555556,.1955555556,11.73333334,11.733333336,0:11,37859,0,0,0,0,0,0,0,0,0.1626753906,0,0,0,0,0,0,0,0,0.0182576196,1.789429297
21,/data/yann/nfl/vid/all_imgs1/part_1_000353.jpg,42,106,276,172,47472,Gillette,49,353,11.76666667,0.1961111111,.1961111111,11.76666667,11.766666666,0:11,47472,0,0,0,0,0,0,0,0,0.1009604167,0,0,0,0,0,0,0,0,0.02289351852,1.110564583
22,/data/yann/nfl/vid/all_imgs1/part_1_000354.jpg,42,109,273,172,46956,Gillette,99,354,11.8,0.1966666667,.1966666667,11.8,11.800000002,0:11,46956,0,0,0,0,0,0,0,0,0.2017640625,0,0,0,0,0,0,0,0,0.02264467593,2.219404688
23,/data/yann/nfl/vid/all_imgs1/part_1_000355.jpg,264,274,133,110,14630,Pepsi,94,355,11.83333333,0.1972222222,.1972222222,11.83333333,11.833333332,0:11,11438,0,0,3192,0,0,0,0,0,0.04666545139,0,0,0.01302291667,0,0,0,0,0,0.007055362654,0.6565720486
24,/data/yann/nfl/vid/all_imgs1/part_1_000355.jpg,30,107,268,167,44756,Gillette,99,355,11.83333333,0.1972222222,.1972222222,11.83333333,11.833333332,0:11,44756,0,0,0,0,0,0,0,0,0.1923109375,0,0,0,0,0,0,0,0,0.02158371914,2.115420313
25,/data/yann/nfl/vid/all_imgs1/part_1_000356.jpg,241,265,175,118,20650,Pepsi,44,356,11.86666667,0.1977777778,.1977777778,11.86666667,11.866666668,0:11,16625,0,0,4025,0,0,0,0,0,0.03174913194,0,0,0.007686631944,0,0,0,0,0,0.009958526235,0.4337934028
26,/data/yann/nfl/vid/all_imgs1/part_1_000356.jpg,29,106,269,170,45730,Gillette,99,356,11.86666667,0.1977777778,.1977777778,11.86666667,11.866666668,0:11,45730,0,0,0,0,0,0,0,0,0.1964960938,0,0,0,0,0,0,0,0,0.02205343364,2.161457031
27,/data/yann/nfl/vid/all_imgs1/part_1_000357.jpg,25,100,270,177,47790,Gillette,96,357,11.9,0.1983333333,.1983333333,11.9,11.899999998,0:11,47790,0,0,0,0,0,0,0,0,0.199125,0,0,0,0,0,0,0,0,0.023046875,2.190375
28,/data/yann/nfl/vid/all_imgs1/part_1_000363.jpg,12,128,245,135,33075,Gillette,99,363,12.1,0.2016666667,.2016666667,12.1,12.100000002,0:12,33075,0,0,0,0,0,0,0,0,0.1421191406,0,0,0,0,0,0,0,0,0.01595052083,1.563310547
29,/data/yann/nfl/vid/all_imgs1/part_1_000364.jpg,10,130,241,135,32535,Gillette,99,364,12.13333333,0.2022222222,.2022222222,12.13333333,12.133333332,0:12,32535,0,0,0,0,0,0,0,0,0.1397988281,0,0,0,0,0,0,0,0,0.01569010417,1.537787109
30,/data/yann/nfl/vid/all_imgs1/part_1_000368.jpg,240,265,109,120,13080,Pepsi,99,368,12.26666667,0.2044444444,.2044444444,12.26666666,12.266666664,0:12,10355,0,0,2725,0,0,0,0,0,0.04449414063,0,0,0.01170898438,0,0,0,0,0,0.00630787037,0.618234375
31,/data/yann/nfl/vid/all_imgs1/part_1_000368.jpg,232,261,122,133,16226,Pepsi,89,368,12.26666667,0.2044444444,.2044444444,12.26666666,12.266666664,0:12,12078,0,0,4148,0,0,0,0,0,0.04665546875,0,0,0.01602309028,0,0,0,0,0,0.00782503858,0.6894641493
32,/data/yann/nfl/vid/all_imgs1/part_1_000374.jpg,0,126,233,134,31222,Gillette,99,374,12.46666667,0.2077777778,.2077777778,12.46666667,12.466666668,0:12,31222,0,0,0,0,0,0,0,0,0.1341570313,0,0,0,0,0,0,0,0,0.01505690586,1.475727344
33,/data/yann/nfl/vid/all_imgs1/part_1_000375.jpg,0,124,232,135,31320,Gillette,99,375,12.5,0.2083333333,.2083333333,12.5,12.499999998,0:12,31320,0,0,0,0,0,0,0,0,0.134578125,0,0,0,0,0,0,0,0,0.01510416667,1.480359375
34,/data/yann/nfl/vid/all_imgs1/part_1_000385.jpg,0,113,186,132,24552,Gillette,99,385,12.83333333,0.2138888889,.2138888889,12.83333333,12.833333334,0:12,24552,0,0,0,0,0,0,0,0,0.105496875,0,0,0,0,0,0,0,0,0.01184027778,1.160465625
35,/data/yann/nfl/vid/all_imgs1/part_1_000470.jpg,166,273,140,106,14840,Pepsi,99,470,15.66666667,0.2611111111,.2611111111,15.66666667,15.666666666,0:15,12180,0,0,2660,0,0,0,0,0,0.0523359375,0,0,0.0114296875,0,0,0,0,0,0.007156635802,0.701421875
36,/data/yann/nfl/vid/all_imgs1/part_1_000470.jpg,178,269,111,108,11988,Pepsi,99,470,15.66666667,0.2611111111,.2611111111,15.66666667,15.666666666,0:15,10101,0,0,1887,0,0,0,0,0,0.04340273438,0,0,0.008108203125,0,0,0,0,0,0.00578125,0.5666203125
37,/data/yann/nfl/vid/all_imgs1/part_1_000471.jpg,167,273,139,105,14595,Pepsi,80,471,15.7,0.2616666667,.2616666667,15.7,15.700000002,0:15,12093,0,0,2502,0,0,0,0,0,0.04198958333,0,0,0.0086875,0,0,0,0,0,0.007038483796,0.5574479167
38,/data/yann/nfl/vid/all_imgs1/part_1_000471.jpg,179,268,110,109,11990,Pepsi,99,471,15.7,0.2616666667,.2616666667,15.7,15.700000002,0:15,10120,0,0,1870,0,0,0,0,0,0.043484375,0,0,0.00803515625,0,0,0,0,0,0.005782214506,0.5667148438
39,/data/yann/nfl/vid/all_imgs1/part_1_000472.jpg,167,271,139,108,15012,Pepsi,97,472,15.73333333,0.2622222222,.2622222222,15.73333333,15.733333332,0:15,12371,0,0,2641,0,0,0,0,0,0.0520827691,0,0,0.0111187934,0,0,0,0,0,0.007239583333,0.6952171875
40,/data/yann/nfl/vid/all_imgs1/part_1_000472.jpg,179,268,110,109,11990,Pepsi,99,472,15.73333333,0.2622222222,.2622222222,15.73333333,15.733333332,0:15,10120,0,0,1870,0,0,0,0,0,0.043484375,0,0,0.00803515625,0,0,0,0,0,0.005782214506,0.5667148438
41,/data/yann/nfl/vid/all_imgs1/part_1_000473.jpg,168,272,137,107,14659,Pepsi,95,473,15.76666667,0.2627777778,.2627777778,15.76666667,15.766666668,0:15,12056,0,0,2603,0,0,0,0,0,0.04971006944,0,0,0.0107328559,0,0,0,0,0,0.007069347994,0.6648721788
42,/data/yann/nfl/vid/all_imgs1/part_1_000474.jpg,167,272,139,107,14873,Pepsi,93,474,15.8,0.2633333333,.2633333333,15.8,15.799999998,0:15,12232,0,0,2641,0,0,0,0,0,0.04937395833,0,0,0.01066028646,0,0,0,0,0,0.007172550154,0.6603766927
43,/data/yann/nfl/vid/all_imgs1/part_1_000512.jpg,213,271,112,107,11984,Pepsi,99,512,17.06666667,0.2844444444,.2844444444,17.06666666,17.066666664,0:17,9968,0,0,2016,0,0,0,0,0,0.04283125,0,0,0.0086625,0,0,0,0,0,0.005779320988,0.56643125
44,/data/yann/nfl/vid/all_imgs1/part_1_000512.jpg,0,131,197,134,26398,Gillette,99,512,17.06666667,0.2844444444,.2844444444,17.06666666,17.066666664,0:17,26398,0,0,0,0,0,0,0,0,0.1134289063,0,0,0,0,0,0,0,0,0.01273051698,1.247717969
45,/data/yann/nfl/vid/all_imgs1/part_1_000516.jpg,0,124,232,140,32480,Gillette,99,516,17.2,0.2866666667,.2866666667,17.2,17.200000002,0:17,32480,0,0,0,0,0,0,0,0,0.1395625,0,0,0,0,0,0,0,0,0.01566358025,1.5351875
46,/data/yann/nfl/vid/all_imgs1/part_1_000517.jpg,0,130,234,136,31824,Gillette,99,517,17.23333333,0.2872222222,.2872222222,17.23333333,17.233333332,0:17,31824,0,0,0,0,0,0,0,0,0.13674375,0,0,0,0,0,0,0,0,0.01534722222,1.50418125
47,/data/yann/nfl/vid/all_imgs1/part_1_000518.jpg,0,134,232,135,31320,Gillette,99,518,17.26666667,0.2877777778,.2877777778,17.26666667,17.266666668,0:17,31320,0,0,0,0,0,0,0,0,0.134578125,0,0,0,0,0,0,0,0,0.01510416667,1.480359375
48,/data/yann/nfl/vid/all_imgs1/part_1_000521.jpg,6,105,259,174,45066,Gillette,99,521,17.36666667,0.2894444444,.2894444444,17.36666666,17.366666664,0:17,45066,0,0,0,0,0,0,0,0,0.1936429688,0,0,0,0,0,0,0,0,0.02173321759,2.130072656
49,/data/yann/nfl/vid/all_imgs1/part_1_000522.jpg,19,108,272,174,47328,Gillette,98,522,17.4,0.29,.29,17.4,17.4        ,0:17,47328,0,0,0,0,0,0,0,0,0.2013083333,0,0,0,0,0,0,0,0,0.02282407407,2.214391667
50,/data/yann/nfl/vid/all_imgs1/part_1_000523.jpg,27,122,226,147,33222,Gillette,100,523,17.43333333,0.2905555556,.2905555556,17.43333334,17.433333336,0:17,33222,0,0,0,0,0,0,0,0,0.1441927083,0,0,0,0,0,0,0,0,0.01602141204,1.586119792
51,/data/yann/nfl/vid/all_imgs1/part_1_000524.jpg,29,129,222,139,30858,Gillette,99,524,17.46666667,0.2911111111,.2911111111,17.46666667,17.466666666,0:17,30858,0,0,0,0,0,0,0,0,0.1325929688,0,0,0,0,0,0,0,0,0.01488136574,1.458522656
52,/data/yann/nfl/vid/all_imgs1/part_1_000525.jpg,25,110,266,167,44422,Gillette,99,525,17.5,0.2916666667,.2916666667,17.5,17.500000002,0:17,44422,0,0,0,0,0,0,0,0,0.1908757813,0,0,0,0,0,0,0,0,0.0214226466,2.099633594
53,/data/yann/nfl/vid/all_imgs1/part_1_000526.jpg,26,110,270,169,45630,Gillette,99,526,17.53333333,0.2922222222,.2922222222,17.53333333,17.533333332,0:17,45630,0,0,0,0,0,0,0,0,0.1960664063,0,0,0,0,0,0,0,0,0.02200520833,2.156730469
54,/data/yann/nfl/vid/all_imgs1/part_1_000527.jpg,29,117,270,164,44280,Gillette,98,527,17.56666667,0.2927777778,.2927777778,17.56666667,17.566666668,0:17,44280,0,0,0,0,0,0,0,0,0.18834375,0,0,0,0,0,0,0,0,0.02135416667,2.07178125
55,/data/yann/nfl/vid/all_imgs1/part_1_000528.jpg,30,119,274,161,44114,Gillette,94,528,17.6,0.2933333333,.2933333333,17.6,17.599999998,0:17,44114,0,0,0,0,0,0,0,0,0.1799789931,0,0,0,0,0,0,0,0,0.02127411265,1.979768924
56,/data/yann/nfl/vid/all_imgs1/part_1_000529.jpg,32,121,273,161,43953,Gillette,99,529,17.63333333,0.2938888889,.2938888889,17.63333333,17.633333334,0:17,43953,0,0,0,0,0,0,0,0,0.1888605469,0,0,0,0,0,0,0,0,0.02119646991,2.077466016
57,/data/yann/nfl/vid/all_imgs1/part_1_000530.jpg,39,128,280,151,42280,Gillette,99,530,17.66666667,0.2944444444,.2944444444,17.66666666,17.666666664,0:17,42280,0,0,0,0,0,0,0,0,0.181671875,0,0,0,0,0,0,0,0,0.02038966049,1.998390625
58,/data/yann/nfl/vid/all_imgs1/part_1_000531.jpg,56,123,291,159,46269,Gillette,99,531,17.7,0.295,.295,17.7,17.7        ,0:17,46269,0,0,0,0,0,0,0,0,0.1988121094,0,0,0,0,0,0,0,0,0.02231336806,2.186933203
59,/data/yann/nfl/vid/all_imgs1/part_1_000534.jpg,78,128,300,158,47400,Gillette,47,534,17.8,0.2966666667,.2966666667,17.8,17.800000002,0:17,47400,0,0,0,0,0,0,0,0,0.09669270833,0,0,0,0,0,0,0,0,0.0228587963,1.063619792
60,/data/yann/nfl/vid/all_imgs1/part_1_000535.jpg,108,181,177,98,17346,Gillette,99,535,17.83333333,0.2972222222,.2972222222,17.83333333,17.833333332,0:17,17346,0,0,0,0,0,0,0,0,0.07453359375,0,0,0,0,0,0,0,0,0.008365162037,0.8198695313
61,/data/yann/nfl/vid/all_imgs1/part_1_000535.jpg,83,127,295,159,46905,Gillette,57,535,17.83333333,0.2972222222,.2972222222,17.83333333,17.833333332,0:17,46905,0,0,0,0,0,0,0,0,0.1160410156,0,0,0,0,0,0,0,0,0.02262008102,1.276451172
62,/data/yann/nfl/vid/all_imgs1/part_1_000537.jpg,92,124,288,161,46368,Gillette,52,537,17.9,0.2983333333,.2983333333,17.9,17.899999998,0:17,46368,0,0,0,0,0,0,0,0,0.10465,0,0,0,0,0,0,0,0,0.02236111111,1.15115
63,/data/yann/nfl/vid/all_imgs1/part_1_000539.jpg,152,174,143,114,16302,Gillette,99,539,17.96666667,0.2994444444,.2994444444,17.96666666,17.966666664,0:17,16302,0,0,0,0,0,0,0,0,0.07004765625,0,0,0,0,0,0,0,0,0.007861689815,0.7705242188
64,/data/yann/nfl/vid/all_imgs1/part_1_000540.jpg,157,172,139,120,16680,Gillette,99,540,18,0.3,.3,18,18.         ,0:18,16680,0,0,0,0,0,0,0,0,0.071671875,0,0,0,0,0,0,0,0,0.008043981481,0.788390625
65,/data/yann/nfl/vid/all_imgs1/part_1_001122.jpg,1609,372,182,93,16926,Pepsi,51,1122,37.4,0.6233333333,.6233333333,37.4,37.399999998,0:37,0,0,0,0,0,16926,0,0,0,0,0,0,0,0,0.03746640625,0,0,0,0.008162615741,0.4121304688
66,/data/yann/nfl/vid/all_imgs1/part_1_001125.jpg,1637,372,180,92,16560,Pepsi,54,1125,37.5,0.625,.625,37.5,37.5        ,0:37,0,0,0,0,0,16560,0,0,0,0,0,0,0,0,0.0388125,0,0,0,0.007986111111,0.4269375
67,/data/yann/nfl/vid/all_imgs1/part_1_001126.jpg,1657,371,176,95,16720,Pepsi,41,1126,37.53333333,0.6255555556,.6255555556,37.53333334,37.533333336,0:37,0,0,0,0,0,16720,0,0,0,0,0,0,0,0,0.02975347222,0,0,0,0.008063271605,0.3272881944
68,/data/yann/nfl/vid/all_imgs1/part_1_001129.jpg,1689,370,170,96,16320,Pepsi,45,1129,37.63333333,0.6272222222,.6272222222,37.63333333,37.633333332,0:37,0,0,0,0,0,16320,0,0,0,0,0,0,0,0,0.031875,0,0,0,0.00787037037,0.350625
69,/data/yann/nfl/vid/all_imgs1/part_1_001129.jpg,1717,359,113,111,12543,Pepsi,93,1129,37.63333333,0.6272222222,.6272222222,37.63333333,37.633333332,0:37,0,0,113,0,0,12430,0,0,0,0,0,0.0004561197917,0,0,0.05017317708,0,0,0,0.006048900463,0.5569222656
70,/data/yann/nfl/vid/all_imgs1/part_1_001135.jpg,1719,368,175,96,16800,Pepsi,40,1135,37.83333333,0.6305555556,.6305555556,37.83333334,37.833333336,0:37,0,0,0,0,0,16800,0,0,0,0,0,0,0,0,0.02916666667,0,0,0,0.008101851852,0.3208333333
71,/data/yann/nfl/vid/all_imgs1/part_1_001171.jpg,1646,230,172,109,18748,Gillette,50,1171,39.03333333,0.6505555556,.6505555556,39.03333334,39.033333336,0:39,0,0,18748,0,0,0,0,0,0,0,0,0.04068576389,0,0,0,0,0,0,0.009041280864,0.4475434028
72,/data/yann/nfl/vid/all_imgs1/part_1_001208.jpg,1645,219,197,94,18518,Gillette,99,1208,40.26666667,0.6711111111,.6711111111,40.26666667,40.266666666,0:40,0,0,18518,0,0,0,0,0,0,0,0,0.07956953125,0,0,0,0,0,0,0.008930362654,0.8752648438
73,/data/yann/nfl/vid/all_imgs1/part_1_001209.jpg,1613,159,297,152,45144,Gillette,61,1209,40.3,0.6716666667,.6716666667,40.3,40.300000002,0:40,0,0,45144,0,0,0,0,0,0,0,0,0.119521875,0,0,0,0,0,0,0.02177083333,1.314740625
74,/data/yann/nfl/vid/all_imgs1/part_1_001514.jpg,0,102,1560,622,970320,New England Patriots,57,1514,50.46666667,0.8411111111,.8411111111,50.46666667,50.466666666,0:50,165120,165120,72240,230400,230400,100800,2560,2560,1120,0.4085,0.4085,0.17871875,0.57,0.57,0.249375,0.006333333333,0.006333333333,0.002770833333,0.4679398148,26.97584375
75,/data/yann/nfl/vid/all_imgs1/part_1_001519.jpg,0,113,1683,510,858330,New England Patriots,47,1519,50.63333333,0.8438888889,.8438888889,50.63333333,50.633333334,0:50,158080,158080,99541,168320,168320,105989,0,0,0,0.3224722222,0.3224722222,0.2030567274,0.3433611111,0.3433611111,0.2162101997,0,0,0,0.4139322917,19.60363064
76,/data/yann/nfl/vid/all_imgs1/part_1_001520.jpg,0,113,1688,501,845688,New England Patriots,47,1520,50.66666667,0.8444444444,.8444444444,50.66666666,50.666666664,0:50,158080,158080,100776,162560,162560,103632,0,0,0,0.3224722222,0.3224722222,0.2055760417,0.3316111111,0.3316111111,0.2114020833,0,0,0,0.4078356481,19.30820382
77,/data/yann/nfl/vid/all_imgs1/part_1_001522.jpg,0,109,1563,498,778374,New England Patriots,42,1522,50.73333333,0.8455555556,.8455555556,50.73333334,50.733333336,0:50,160640,160640,71033,158080,158080,69901,0,0,0,0.2928333333,0.2928333333,0.1294872396,0.2881666667,0.2881666667,0.1274236979,0,0,0,0.3753732639,15.89618698
78,/data/yann/nfl/vid/all_imgs1/part_1_001524.jpg,0,128,1701,497,845397,New England Patriots,52,1524,50.8,0.8466666667,.8466666667,50.8,50.800000002,0:50,148480,148480,97672,169600,169600,111565,0,0,0,0.3351111111,0.3351111111,0.2204402778,0.3827777778,0.3827777778,0.2517960069,0,0,0,0.4076953125,21.37093247
79,/data/yann/nfl/vid/all_imgs1/part_1_001526.jpg,0,128,1631,470,766570,New England Patriots,59,1526,50.86666667,0.8477777778,.8477777778,50.86666667,50.866666668,0:50,148480,148480,81432,152320,152320,83538,0,0,0,0.3802222222,0.3802222222,0.208528125,0.3900555556,0.3900555556,0.2139210938,0,0,0,0.3696807485,21.98310807
80,/data/yann/nfl/vid/all_imgs1/part_1_001535.jpg,0,115,1919,502,963338,New England Patriots,54,1535,51.16666667,0.8527777778,.8527777778,51.16666667,51.166666668,0:51,156800,156800,156555,164480,164480,164223,0,0,0,0.3675,0.3675,0.3669257813,0.3855,0.3855,0.3848976563,0,0,0,0.4645727238,25.22155781
81,/data/yann/nfl/vid/all_imgs1/part_1_001539.jpg,0,113,1626,507,824382,New England Patriots,41,1539,51.3,0.855,.855,51.3,51.3        ,0:51,158080,158080,85462,166400,166400,89960,0,0,0,0.2813055556,0.2813055556,0.152080816,0.2961111111,0.2961111111,0.1600850694,0,0,0,0.3975607639,16.43310252
82,/data/yann/nfl/vid/all_imgs1/part_1_002178.jpg,788,514,196,102,19992,GMC,99,2178,72.6,1.21,.21,12.6,12.6        ,1:12,0,0,0,0,19992,0,0,0,0,0,0,0,0,0.085903125,0,0,0,0,0.009641203704,1.0308375
83,/data/yann/nfl/vid/all_imgs1/part_1_002179.jpg,785,515,199,102,20298,GMC,99,2179,72.63333333,1.210555556,.210555556,12.63333336,12.63333336 ,1:12,0,0,0,0,20298,0,0,0,0,0,0,0,0,0.08721796875,0,0,0,0,0.009788773148,1.046615625
84,/data/yann/nfl/vid/all_imgs1/part_1_002180.jpg,787,514,199,101,20099,GMC,99,2180,72.66666667,1.211111111,.211111111,12.66666666,12.66666666 ,1:12,0,0,0,0,20099,0,0,0,0,0,0,0,0,0.08636289063,0,0,0,0,0.009692804784,1.036354688
85,/data/yann/nfl/vid/all_imgs1/part_1_002181.jpg,785,515,199,100,19900,GMC,99,2181,72.7,1.211666667,.211666667,12.70000002,12.70000002 ,1:12,0,0,0,0,19900,0,0,0,0,0,0,0,0,0.0855078125,0,0,0,0,0.00959683642,1.02609375
86,/data/yann/nfl/vid/all_imgs1/part_1_002182.jpg,784,515,200,101,20200,GMC,99,2182,72.73333333,1.212222222,.212222222,12.73333332,12.73333332 ,1:12,0,0,0,0,20200,0,0,0,0,0,0,0,0,0.086796875,0,0,0,0,0.009741512346,1.0415625
87,/data/yann/nfl/vid/all_imgs1/part_1_002183.jpg,781,517,196,101,19796,GMC,99,2183,72.76666667,1.212777778,.212777778,12.76666668,12.76666668 ,1:12,0,0,0,0,19796,0,0,0,0,0,0,0,0,0.0850609375,0,0,0,0,0.009546682099,1.02073125
88,/data/yann/nfl/vid/all_imgs1/part_1_002184.jpg,779,516,202,100,20200,GMC,99,2184,72.8,1.213333333,.213333333,12.79999998,12.79999998 ,1:12,0,0,0,0,20200,0,0,0,0,0,0,0,0,0.086796875,0,0,0,0,0.009741512346,1.0415625
89,/data/yann/nfl/vid/all_imgs1/part_1_002185.jpg,782,516,197,102,20094,GMC,99,2185,72.83333333,1.213888889,.213888889,12.83333334,12.83333334 ,1:12,0,0,0,0,20094,0,0,0,0,0,0,0,0,0.08634140625,0,0,0,0,0.009690393519,1.036096875
90,/data/yann/nfl/vid/all_imgs1/part_1_002186.jpg,784,516,199,102,20298,GMC,99,2186,72.86666667,1.214444444,.214444444,12.86666664,12.86666664 ,1:12,0,0,0,0,20298,0,0,0,0,0,0,0,0,0.08721796875,0,0,0,0,0.009788773148,1.046615625
91,/data/yann/nfl/vid/all_imgs1/part_1_002187.jpg,784,517,201,101,20301,GMC,99,2187,72.9,1.215,.215,12.9,12.9        ,1:12,0,0,0,0,20301,0,0,0,0,0,0,0,0,0.08723085938,0,0,0,0,0.009790219907,1.046770313
92,/data/yann/nfl/vid/all_imgs1/part_1_002188.jpg,785,517,201,102,20502,GMC,99,2188,72.93333333,1.215555556,.215555556,12.93333336,12.93333336 ,1:12,0,0,0,0,20502,0,0,0,0,0,0,0,0,0.08809453125,0,0,0,0,0.009887152778,1.057134375
93,/data/yann/nfl/vid/all_imgs1/part_1_002189.jpg,788,517,194,104,20176,GMC,99,2189,72.96666667,1.216111111,.216111111,12.96666666,12.96666666 ,1:12,0,0,0,0,20176,0,0,0,0,0,0,0,0,0.08669375,0,0,0,0,0.009729938272,1.040325
94,/data/yann/nfl/vid/all_imgs1/part_1_002190.jpg,786,515,188,103,19364,GMC,99,2190,73,1.216666667,.216666667,13.00000002,13.00000002 ,1:13,0,0,0,0,19364,0,0,0,0,0,0,0,0,0.0832046875,0,0,0,0,0.009338348765,0.99845625
95,/data/yann/nfl/vid/all_imgs1/part_1_002191.jpg,789,517,188,103,19364,GMC,97,2191,73.03333333,1.217222222,.217222222,13.03333332,13.03333332 ,1:13,0,0,0,0,19364,0,0,0,0,0,0,0,0,0.08152378472,0,0,0,0,0.009338348765,0.9782854167
