JPG,X,Y,W,H,BRAND,CONFIDENCE,FRAME,A1,A2,A3,A4,A5,A6,A7,A8,A9,P1,P2,P3,P4,P5,P6,P7,P8,P9,A,P
/data/yann/nfl/vid/all_imgs1/part_1_006790.jpg,681,270,1032,721,New England Patriots,99,6790,0,53910,38970,0,215640,155880,0,162329,117343,0,0.231644531,0.167449219,0,0.926578125,0.669796875,0,0.697507422,0.504208203,0.358831019,51.5216625
/data/yann/nfl/vid/all_imgs1/part_1_006790.jpg,677,378,632,546,New England Patriots,99,6790,0,0,0,0,206226,9918,0,123012,5916,0,0,0,0,0.886127344,0.042616406,0,0.528567188,0.025420313,0.166412037,36.67341563
/data/yann/nfl/vid/all_imgs1/part_1_006790.jpg,604,92,1261,748,New England Patriots,99,6790,9648,171520,156780,12960,230400,210600,4320,76800,70200,0.04145625,0.737,0.673664063,0.0556875,0.99,0.904921875,0.0185625,0.33,0.301640625,0.454874614,60.1434625
/data/yann/nfl/vid/all_imgs1/part_1_006790.jpg,693,398,632,443,New England Patriots,99,6790,0,0,0,0,189014,14490,0,71027,5445,0,0,0,0,0.812169531,0.062261719,0,0.305194141,0.023396484,0.13501929,32.36492188
/data/yann/nfl/vid/all_imgs1/part_1_006790.jpg,738,283,774,607,New England Patriots,99,6790,0,41734,17864,0,195120,83520,0,92140,39440,0,0.179325781,0.076759375,0,0.83840625,0.358875,0,0.395914063,0.16946875,0.226571181,39.62536875
/data/yann/nfl/vid/all_imgs1/part_1_006791.jpg,660,232,1076,772,New England Patriots,99,6791,0,79360,58368,0,223200,164160,0,176080,129504,0,0.341,0.2508,0,0.9590625,0.705375,0,0.75659375,0.5564625,0.400594136,55.4081
/data/yann/nfl/vid/all_imgs1/part_1_006791.jpg,677,378,631,546,New England Patriots,99,6791,0,0,0,0,206226,9576,0,123012,5712,0,0,0,0,0.886127344,0.041146875,0,0.528567188,0.02454375,0.166148727,36.65464688
/data/yann/nfl/vid/all_imgs1/part_1_006791.jpg,673,402,754,461,New England Patriots,99,6791,0,0,0,0,193026,46746,0,86801,21021,0,0,0,0,0.829408594,0.200861719,0,0.372973047,0.090324609,0.167628279,35.17198438
/data/yann/nfl/vid/all_imgs1/part_1_006791.jpg,545,294,945,561,New England Patriots,99,6791,6270,42240,13860,34200,230400,75600,12825,86400,28350,0.026941406,0.1815,0.059554688,0.146953125,0.99,0.32484375,0.055107422,0.37125,0.121816406,0.255664063,45.94373438
/data/yann/nfl/vid/all_imgs1/part_1_006792.jpg,672,240,1057,734,New England Patriots,99,6792,0,72960,53880,0,218880,161640,0,154432,114046,0,0.3135,0.231515625,0,0.9405,0.694546875,0,0.663575,0.490041406,0.37415027,53.00343125
/data/yann/nfl/vid/all_imgs1/part_1_006792.jpg,678,379,632,543,New England Patriots,99,6792,0,0,0,0,205282,10230,0,121604,6060,0,0,0,0,0.882071094,0.043957031,0,0.522517188,0.026039063,0.165497685,36.49466563
/data/yann/nfl/vid/all_imgs1/part_1_006792.jpg,673,402,757,461,New England Patriots,99,6792,0,0,0,0,193026,47700,0,86801,21450,0,0,0,0,0.829408594,0.204960938,0,0.372973047,0.092167969,0.168295235,35.219525
/data/yann/nfl/vid/all_imgs1/part_1_006792.jpg,543,293,949,562,New England Patriots,99,6792,6499,42880,14204,34920,230400,76320,13095,86400,28620,0.027925391,0.18425,0.061032813,0.150046875,0.99,0.3279375,0.056267578,0.37125,0.122976563,0.257203897,46.05349375
/data/yann/nfl/vid/all_imgs1/part_1_006793.jpg,666,236,1059,757,New England Patriots,99,6793,0,76136,55180,0,221040,160200,0,167622,121485,0,0.327146875,0.237101563,0,0.94978125,0.688359375,0,0.720250781,0.522005859,0.386604456,54.15104063
/data/yann/nfl/vid/all_imgs1/part_1_006793.jpg,677,378,632,545,New England Patriots,99,6793,0,0,0,0,206226,9918,0,122409,5887,0,0,0,0,0.886127344,0.042616406,0,0.525976172,0.025295703,0.166107253,36.65169063
/data/yann/nfl/vid/all_imgs1/part_1_006793.jpg,601,90,1260,755,New England Patriots,99,6793,10530,172800,156870,14040,230400,209160,4875,80000,72625,0.045246094,0.7425,0.674050781,0.060328125,0.99,0.898734375,0.020947266,0.34375,0.312060547,0.458767361,60.4209375
/data/yann/nfl/vid/all_imgs1/part_1_006793.jpg,672,400,756,465,New England Patriots,99,6793,0,0,0,0,194560,47360,0,88160,21460,0,0,0,0,0.836,0.2035,0,0.3788125,0.092210938,0.16953125,35.4921875
/data/yann/nfl/vid/all_imgs1/part_1_006793.jpg,542,292,949,564,New England Patriots,99,6793,6664,43520,14348,35280,230400,75960,13328,87040,28696,0.028634375,0.187,0.061651563,0.15159375,0.99,0.326390625,0.05726875,0.374,0.123303125,0.258119213,46.1187375
/data/yann/nfl/vid/all_imgs1/part_1_006794.jpg,673,235,1063,786,New England Patriots,99,6794,0,75875,57000,0,218520,164160,0,182707,137256,0,0.326025391,0.244921875,0,0.938953125,0.705375,0,0.785069141,0.589771875,0.402931134,55.01161875
/data/yann/nfl/vid/all_imgs1/part_1_006794.jpg,679,378,627,545,New England Patriots,99,6794,0,0,0,0,205542,8892,0,122003,5278,0,0,0,0,0.883188281,0.038207813,0,0.524231641,0.022678906,0.164793113,36.475725
/data/yann/nfl/vid/all_imgs1/part_1_006794.jpg,587,91,1274,755,New England Patriots,99,6794,14257,172160,156289,19080,230400,209160,6678,80640,73206,0.061260547,0.73975,0.671554297,0.081984375,0.99,0.898734375,0.028694531,0.3465,0.314557031,0.463864776,60.78428125
/data/yann/nfl/vid/all_imgs1/part_1_006794.jpg,694,397,628,444,New England Patriots,99,6794,0,0,0,0,189278,13566,0,70906,5082,0,0,0,0,0.813303906,0.058291406,0,0.304674219,0.021836719,0.134467593,32.35735938
/data/yann/nfl/vid/all_imgs1/part_1_006794.jpg,542,294,944,563,New England Patriots,99,6794,6468,42240,13596,35280,230400,74160,13426,87680,28222,0.027792188,0.1815,0.058420313,0.15159375,0.99,0.31865625,0.057689844,0.37675,0.121266406,0.256304012,45.98935
/data/yann/nfl/vid/all_imgs1/part_1_006795.jpg,589,332,802,590,New England Patriots,99,6795,1428,17920,3108,18360,230400,39960,10302,129280,22422,0.006135938,0.077,0.013354688,0.078890625,0.99,0.171703125,0.044266406,0.5555,0.096344531,0.228192515,43.9855625
/data/yann/nfl/vid/all_imgs1/part_1_006795.jpg,676,378,630,543,New England Patriots,99,6795,0,0,0,0,206568,8892,0,121404,5226,0,0,0,0,0.887596875,0.038207813,0,0.521657813,0.022455469,0.164973958,36.61205625
/data/yann/nfl/vid/all_imgs1/part_1_006795.jpg,693,397,627,440,New England Patriots,99,6795,0,0,0,0,189601,12920,0,68679,4680,0,0,0,0,0.814691797,0.055515625,0,0.295105078,0.020109375,0.133043981,32.29474531
/data/yann/nfl/vid/all_imgs1/part_1_006795.jpg,541,292,944,564,New England Patriots,99,6795,6732,43520,13940,35640,230400,73800,13464,87040,27880,0.028926563,0.187,0.059898438,0.153140625,0.99,0.317109375,0.057853125,0.374,0.119796875,0.256759259,46.0218
/data/yann/nfl/vid/all_imgs1/part_1_006796.jpg,686,376,623,542,New England Patriots,99,6796,0,0,0,0,204336,9976,0,117612,5742,0,0,0,0,0.87800625,0.042865625,0,0.505364063,0.024672656,0.162840471,36.19144375
/data/yann/nfl/vid/all_imgs1/part_1_006796.jpg,452,190,1307,803,New England Patriots,99,6796,31960,108800,81430,67680,230400,172440,51324,174720,130767,0.137328125,0.4675,0.349894531,0.2908125,0.99,0.740953125,0.220532813,0.75075,0.561889453,0.506134742,63.79728438
/data/yann/nfl/vid/all_imgs1/part_1_006796.jpg,601,81,714,823,New England Patriots,99,6796,10881,178560,9765,14040,230400,12600,7176,117760,6440,0.046754297,0.76725,0.041958984,0.060328125,0.99,0.054140625,0.030834375,0.506,0.027671875,0.283382523,47.91950625
/data/yann/nfl/vid/all_imgs1/part_1_006796.jpg,674,377,764,480,New England Patriots,99,6796,0,0,0,0,207858,54194,0,83022,21646,0,0,0,0,0.893139844,0.232864844,0,0.356735156,0.093010156,0.176851852,37.61391563
/data/yann/nfl/vid/all_imgs1/part_1_006796.jpg,716,312,768,589,New England Patriots,99,6796,0,27072,9792,0,203040,73440,0,102084,36924,0,0.116325,0.042075,0,0.8724375,0.3155625,0,0.438642188,0.158657813,0.218148148,39.97785
/data/yann/nfl/vid/all_imgs1/part_1_006797.jpg,684,375,623,544,New England Patriots,99,6797,0,0,0,0,205620,9315,0,118604,5373,0,0,0,0,0.883523438,0.040025391,0,0.509626563,0.023087109,0.163441358,36.38875625
/data/yann/nfl/vid/all_imgs1/part_1_006797.jpg,307,171,1428,795,New England Patriots,61,6797,62937,120960,85995,119880,230400,163800,81918,157440,111930,0.166630078,0.32025,0.227677734,0.317390625,0.61,0.433671875,0.216883594,0.416833333,0.296342448,0.547482639,41.1254375
/data/yann/nfl/vid/all_imgs1/part_1_006797.jpg,668,375,769,480,New England Patriots,99,6797,0,0,0,0,211140,54165,0,82620,21195,0,0,0,0,0.907242188,0.232740234,0,0.355007813,0.091072266,0.178009259,38.09128125
/data/yann/nfl/vid/all_imgs1/part_1_006797.jpg,525,293,956,571,New England Patriots,99,6797,7705,42880,13467,41400,230400,72360,16560,92160,28944,0.033107422,0.18425,0.057866016,0.177890625,0.99,0.310921875,0.07115625,0.396,0.12436875,0.263250386,46.4844875
/data/yann/nfl/vid/all_imgs1/part_1_006798.jpg,687,375,617,536,New England Patriots,99,6798,0,0,0,0,204585,8280,0,113263,4584,0,0,0,0,0.879076172,0.035578125,0,0.486676953,0.019696875,0.159486883,35.98235781
/data/yann/nfl/vid/all_imgs1/part_1_006798.jpg,427,184,1322,810,New England Patriots,99,6798,37488,112640,82544,76680,230400,168840,58362,175360,128506,0.16108125,0.484,0.35468125,0.329484375,0.99,0.725484375,0.250774219,0.7535,0.552174219,0.51640625,64.5294375
/data/yann/nfl/vid/all_imgs1/part_1_006798.jpg,104,0,1241,805,New England Patriots,56,6798,192960,230400,23400,192960,230400,23400,45560,54400,5525,0.469,0.56,0.056875,0.469,0.56,0.056875,0.110736111,0.132222222,0.013428819,0.481773245,35.10509722
/data/yann/nfl/vid/all_imgs1/part_1_006798.jpg,820,418,514,407,New England Patriots,89,6798,0,0,0,0,138920,16308,0,48300,5670,0,0,0,0,0.536626736,0.062995313,0,0.186575521,0.021902344,0.100886381,21.49034792
/data/yann/nfl/vid/all_imgs1/part_1_006798.jpg,549,296,933,566,New England Patriots,99,6798,5824,40960,12928,32760,230400,72720,12922,90880,28684,0.025025,0.176,0.05555,0.140765625,0.99,0.31246875,0.055524219,0.3905,0.123251563,0.254667245,45.87268125
/data/yann/nfl/vid/all_imgs1/part_1_006799.jpg,689,375,612,538,New England Patriots,99,6799,0,0,0,0,203895,7245,0,114063,4053,0,0,0,0,0.876111328,0.031130859,0,0.490114453,0.017415234,0.158784722,35.84929219
/data/yann/nfl/vid/all_imgs1/part_1_006799.jpg,443,183,1322,808,New England Patriots,97,6799,34869,113280,85845,70920,230400,174600,53387,173440,131435,0.146800911,0.476916667,0.361413411,0.298578125,0.97,0.735078125,0.224762977,0.730194444,0.553350477,0.515131173,63.13676111
/data/yann/nfl/vid/all_imgs1/part_1_006799.jpg,689,379,716,484,New England Patriots,99,6799,0,0,0,0,201531,42625,0,84513,17875,0,0,0,0,0.865953516,0.183154297,0,0.363141797,0.076806641,0.167121914,36.15914844
/data/yann/nfl/vid/all_imgs1/part_1_006799.jpg,550,296,932,565,New England Patriots,99,6799,5760,40960,12928,32400,230400,72720,12690,90240,28482,0.02475,0.176,0.05555,0.13921875,0.99,0.31246875,0.054527344,0.38775,0.122383594,0.25394483,45.8211875
/data/yann/nfl/vid/all_imgs1/part_1_006800.jpg,687,372,610,544,New England Patriots,99,6800,0,0,0,0,206364,5916,0,116228,3332,0,0,0,0,0.886720313,0.025420313,0,0.499417188,0.014317188,0.160030864,36.23516875
/data/yann/nfl/vid/all_imgs1/part_1_006800.jpg,107,0,1178,920,New England Patriots,53,6800,191880,230400,1800,191880,230400,1800,106600,128000,1000,0.441390625,0.53,0.004140625,0.441390625,0.53,0.004140625,0.245217014,0.294444444,0.002300347,0.522646605,34.78419444
/data/yann/nfl/vid/all_imgs1/part_1_006800.jpg,566,368,868,534,New England Patriots,99,6800,0,0,0,26048,225280,54208,13468,116480,28028,0,0,0,0.111925,0.968,0.232925,0.057870313,0.5005,0.120432813,0.223530093,43.037225
/data/yann/nfl/vid/all_imgs1/part_1_006801.jpg,806,398,900,553,New England Patriots,98,6801,0,0,0,0,152628,137172,0,109494,98406,0,0,0,0,0.649198958,0.583457292,0,0.465729688,0.418567188,0.240017361,35.11319583
/data/yann/nfl/vid/all_imgs1/part_1_006801.jpg,678,373,620,546,New England Patriots,99,6801,0,0,0,0,208894,6246,0,119798,3582,0,0,0,0,0.897591406,0.026838281,0,0.514757031,0.015391406,0.163252315,36.76918438
/data/yann/nfl/vid/all_imgs1/part_1_006801.jpg,687,394,714,458,New England Patriots,99,6801,0,0,0,0,193318,39446,0,78276,15972,0,0,0,0,0.830663281,0.169494531,0,0.336342188,0.068629688,0.157702546,34.49960938
/data/yann/nfl/vid/all_imgs1/part_1_006801.jpg,559,292,923,570,New England Patriots,99,6801,5508,43520,13736,29160,230400,72720,11502,90880,28684,0.023667188,0.187,0.059021875,0.125296875,0.99,0.31246875,0.049422656,0.3905,0.123251563,0.253718171,45.80503125
/data/yann/nfl/vid/all_imgs1/part_1_006802.jpg,689,247,1040,778,New England Patriots,90,6802,0,66783,50737,0,212760,161640,0,180255,136945,0,0.260871094,0.198191406,0,0.83109375,0.63140625,0,0.704121094,0.534941406,0.390200617,48.555625
/data/yann/nfl/vid/all_imgs1/part_1_006802.jpg,673,373,620,548,New England Patriots,99,6802,0,0,0,0,210629,4511,0,122007,2613,0,0,0,0,0.905046484,0.019383203,0,0.524248828,0.011227734,0.163850309,37.02055156
/data/yann/nfl/vid/all_imgs1/part_1_006802.jpg,463,31,1389,847,New England Patriots,55,6802,58233,210560,188188,63720,230400,205920,27966,101120,90376,0.139011068,0.502638889,0.449233507,0.152109375,0.55,0.4915625,0.066759115,0.241388889,0.215741319,0.567362558,37.86755729
/data/yann/nfl/vid/all_imgs1/part_1_006802.jpg,684,385,693,465,New England Patriots,99,6802,0,0,0,0,199660,32495,0,77480,12610,0,0,0,0,0.857914063,0.139626953,0,0.332921875,0.054183594,0.155403646,35.09876563
/data/yann/nfl/vid/all_imgs1/part_1_006802.jpg,619,189,908,736,New England Patriots,98,6802,3591,109440,42237,7560,230400,88920,4305,131200,50635,0.015274219,0.4655,0.179653906,0.03215625,0.98,0.37821875,0.018311198,0.558055556,0.215374566,0.322283951,50.18035556
/data/yann/nfl/vid/all_imgs1/part_1_006803.jpg,646,244,1069,735,New England Patriots,99,6803,0,73544,50460,0,228240,156600,0,164206,112665,0,0.316009375,0.216820313,0,0.98071875,0.672890625,0,0.705572656,0.484107422,0.378913484,54.46907813
/data/yann/nfl/vid/all_imgs1/part_1_006803.jpg,679,373,615,547,New England Patriots,99,6803,0,0,0,0,208547,4858,0,120200,2800,0,0,0,0,0.896100391,0.020874219,0,0.516484375,0.01203125,0.16223235,36.65473281
/data/yann/nfl/vid/all_imgs1/part_1_006803.jpg,505,55,1326,823,New England Patriots,55,6803,41175,195200,168055,48600,230400,198360,21330,101120,87058,0.098291016,0.465972222,0.40117296,0.116015625,0.55,0.473515625,0.050917969,0.241388889,0.207820747,0.526281829,36.24076042
/data/yann/nfl/vid/all_imgs1/part_1_006803.jpg,680,401,724,452,New England Patriots,99,6803,0,0,0,0,191400,39556,0,79800,16492,0,0,0,0,0.822421875,0.169967188,0,0.342890625,0.070864063,0.157816358,34.2769625
/data/yann/nfl/vid/all_imgs1/part_1_006803.jpg,547,295,939,568,New England Patriots,99,6803,6045,41600,13390,33480,230400,74160,13299,91520,29458,0.025974609,0.17875,0.057535156,0.143859375,0.99,0.31865625,0.057144141,0.39325,0.126577344,0.257210648,46.053975
/data/yann/nfl/vid/all_imgs1/part_1_006804.jpg,646,241,1056,688,New England Patriots,97,6804,0,75446,50218,0,228240,151920,0,132506,88198,0,0.317632899,0.211421267,0,0.96090625,0.63959375,0,0.557859462,0.371319705,0.35037037,51.37524167
/data/yann/nfl/vid/all_imgs1/part_1_006804.jpg,675,369,617,554,New England Patriots,99,6804,0,0,0,0,212355,4212,0,122815,2436,0,0,0,0,0.912462891,0.018098438,0,0.527720703,0.010467188,0.164842785,37.29895469
/data/yann/nfl/vid/all_imgs1/part_1_006804.jpg,569,372,873,531,New England Patriots,99,6804,0,0,0,24708,222720,56376,12993,117120,29646,0,0,0,0.106167188,0.957,0.242240625,0.055829297,0.50325,0.127385156,0.223554688,42.73097813
/data/yann/nfl/vid/all_imgs1/part_1_006805.jpg,682,367,616,548,New England Patriots,99,6805,0,0,0,0,211094,6354,0,116610,3510,0,0,0,0,0.907044531,0.027302344,0,0.501058594,0.015082031,0.16279321,37.00114688
/data/yann/nfl/vid/all_imgs1/part_1_006805.jpg,693,385,617,443,New England Patriots,99,6805,0,0,0,0,196645,10050,0,63396,3240,0,0,0,0,0.844958984,0.043183594,0,0.272404688,0.013921875,0.131814718,33.05460469
/data/yann/nfl/vid/all_imgs1/part_1_006805.jpg,556,297,930,564,New England Patriots,99,6805,5292,40320,12978,30240,230400,74160,11844,90240,29046,0.022739063,0.17325,0.055764844,0.1299375,0.99,0.31865625,0.050892188,0.38775,0.124807031,0.252951389,45.750375
/data/yann/nfl/vid/all_imgs1/part_1_006806.jpg,674,371,628,544,New England Patriots,99,6806,0,0,0,0,211494,7678,0,118170,4290,0,0,0,0,0.908763281,0.032991406,0,0.507761719,0.018433594,0.164753086,37.18897188
/data/yann/nfl/vid/all_imgs1/part_1_006806.jpg,541,367,923,527,New England Patriots,99,6806,0,0,0,34947,225920,64952,17226,111360,32016,0,0,0,0.150162891,0.97075,0.279090625,0.074017969,0.4785,0.13756875,0.234578029,43.90172188
/data/yann/nfl/vid/all_imgs1/part_1_006806.jpg,760,335,749,552,New England Patriots,99,6806,0,13000,5725,0,187200,82440,0,86840,38243,0,0.055859375,0.024599609,0,0.804375,0.354234375,0,0.373140625,0.164325391,0.199386574,36.734775
/data/yann/nfl/vid/all_imgs1/part_1_006807.jpg,685,373,616,542,New England Patriots,99,6807,0,0,0,0,206465,7287,0,116025,4095,0,0,0,0,0.887154297,0.031311328,0,0.498544922,0.017595703,0.161010802,36.31717031
/data/yann/nfl/vid/all_imgs1/part_1_006807.jpg,87,0,1223,930,New England Patriots,55,6807,199080,230400,10800,199080,230400,10800,116130,134400,6300,0.475234375,0.55,0.02578125,0.475234375,0.55,0.02578125,0.277220052,0.320833333,0.015039063,0.548509838,37.12098958
/data/yann/nfl/vid/all_imgs1/part_1_006807.jpg,812,421,513,404,New England Patriots,88,6807,0,0,0,0,139932,13455,0,49140,4725,0,0,0,0,0.5344625,0.051390625,0,0.1876875,0.018046875,0.099947917,21.29765
/data/yann/nfl/vid/all_imgs1/part_1_006807.jpg,534,296,954,565,New England Patriots,99,6807,6784,40960,13312,38160,230400,74880,14946,90240,29328,0.02915,0.176,0.0572,0.16396875,0.99,0.32175,0.064221094,0.38775,0.12601875,0.259939236,46.24846875
/data/yann/nfl/vid/all_imgs1/part_1_006808.jpg,374,271,1083,700,New England Patriots,99,6808,23674,56960,15753,95760,230400,63720,66766,160640,44427,0.101724219,0.24475,0.067688672,0.41146875,0.99,0.273796875,0.286885156,0.69025,0.190897266,0.365596065,53.7796875
/data/yann/nfl/vid/all_imgs1/part_1_006808.jpg,693,371,604,548,New England Patriots,99,6808,0,0,0,0,204863,5933,0,116813,3383,0,0,0,0,0.880270703,0.025493359,0,0.501930859,0.014536328,0.159621914,36.02542969
/data/yann/nfl/vid/all_imgs1/part_1_006808.jpg,378,168,1360,848,New England Patriots,89,6808,50304,122880,87936,94320,230400,164880,77552,189440,135568,0.194316667,0.474666667,0.339683333,0.36434375,0.89,0.63690625,0.299571528,0.731777778,0.523678472,0.55617284,60.55955556
/data/yann/nfl/vid/all_imgs1/part_1_006808.jpg,701,389,617,445,New England Patriots,99,6808,0,0,0,0,191649,12578,0,66006,4332,0,0,0,0,0.823491797,0.054046094,0,0.283619531,0.018614063,0.132409819,32.49594219
/data/yann/nfl/vid/all_imgs1/part_1_006808.jpg,554,296,931,563,New England Patriots,99,6808,5504,40960,13120,30960,230400,73800,11954,88960,28495,0.02365,0.176,0.056375,0.13303125,0.99,0.317109375,0.051364844,0.38225,0.122439453,0.252774402,45.73775938
/data/yann/nfl/vid/all_imgs1/part_1_006809.jpg,684,369,603,541,New England Patriots,99,6809,0,0,0,0,209196,2457,0,113240,1330,0,0,0,0,0.898889063,0.010557422,0,0.486578125,0.005714844,0.157322049,36.38280938
/data/yann/nfl/vid/all_imgs1/part_1_006809.jpg,536,336,918,537,New England Patriots,99,6809,2496,15360,4176,37440,230400,62640,15912,97920,26622,0.010725,0.066,0.01794375,0.160875,0.99,0.26915625,0.068371875,0.42075,0.114391406,0.237734375,44.66570625
/data/yann/nfl/vid/all_imgs1/part_1_006810.jpg,677,367,612,546,New England Patriots,99,6810,0,0,0,0,212859,3177,0,116379,1737,0,0,0,0,0.914628516,0.013651172,0,0.500066016,0.007463672,0.161145833,37.09607344
/data/yann/nfl/vid/all_imgs1/part_1_006810.jpg,529,384,929,518,New England Patriots,99,6810,0,0,0,37296,215040,59808,20202,116480,32396,0,0,0,0.16025625,0.924,0.2569875,0.086805469,0.5005,0.139201563,0.232070795,42.41400625
/data/yann/nfl/vid/all_imgs1/part_1_006811.jpg,668,368,627,542,New England Patriots,99,6811,0,0,0,0,215424,5280,0,116280,2850,0,0,0,0,0.92565,0.0226875,0,0.499640625,0.012246094,0.163885995,37.59999375
/data/yann/nfl/vid/all_imgs1/part_1_006811.jpg,526,384,930,523,New England Patriots,99,6811,0,0,0,38304,215040,59136,21318,119680,32912,0,0,0,0.1645875,0.924,0.2541,0.091600781,0.51425,0.14141875,0.234563079,42.59165625
/data/yann/nfl/vid/all_imgs1/part_1_006812.jpg,668,368,626,545,New England Patriots,99,6812,0,0,0,0,215424,4928,0,118116,2702,0,0,0,0,0.92565,0.021175,0,0.507529688,0.011610156,0.164530285,37.64591875
/data/yann/nfl/vid/all_imgs1/part_1_006812.jpg,536,386,920,524,New England Patriots,99,6812,0,0,0,34736,213760,58784,19760,121600,33440,0,0,0,0.14925625,0.9185,0.2525875,0.08490625,0.5225,0.1436875,0.232484568,42.2895
/data/yann/nfl/vid/all_imgs1/part_1_006813.jpg,667,366,624,546,New England Patriots,99,6813,0,0,0,0,217002,3894,0,117696,2112,0,0,0,0,0.932430469,0.016732031,0,0.505725,0.009075,0.164305556,37.81975313
/data/yann/nfl/vid/all_imgs1/part_1_006813.jpg,393,104,1300,818,New England Patriots,55,6813,63232,163840,105728,88920,230400,148680,49894,129280,83426,0.150944444,0.391111111,0.252388889,0.212265625,0.55,0.354921875,0.119104601,0.308611111,0.199150608,0.512827932,35.70798611
/data/yann/nfl/vid/all_imgs1/part_1_006813.jpg,540,381,924,521,New England Patriots,99,6813,0,0,0,33900,216960,62376,18200,116480,33488,0,0,0,0.145664063,0.93225,0.268021875,0.078203125,0.5005,0.14389375,0.232158565,42.6512625
/data/yann/nfl/vid/all_imgs1/part_1_006814.jpg,669,364,622,546,New England Patriots,99,6814,0,0,0,0,217516,3916,0,116090,2090,0,0,0,0,0.934639063,0.016826563,0,0.498824219,0.008980469,0.163778935,37.84405625
/data/yann/nfl/vid/all_imgs1/part_1_006814.jpg,509,146,1151,802,New England Patriots,99,6814,28034,136960,81320,47160,230400,136800,29868,145920,86640,0.120458594,0.5885,0.349421875,0.202640625,0.99,0.5878125,0.128339063,0.627,0.37228125,0.445168789,59.45163125
/data/yann/nfl/vid/all_imgs1/part_1_006814.jpg,105,7,1214,866,New England Patriots,59,6814,188855,225920,13767,192600,230400,14040,81855,97920,5967,0.483613064,0.578527778,0.035254036,0.493203125,0.59,0.035953125,0.209611328,0.25075,0.015280078,0.507004244,38.05754028
/data/yann/nfl/vid/all_imgs1/part_1_006814.jpg,550,379,912,518,New England Patriots,99,6814,0,0,0,30690,218240,62062,15930,113280,32214,0,0,0,0.131871094,0.93775,0.266672656,0.068449219,0.48675,0.138419531,0.227824074,42.4963
/data/yann/nfl/vid/all_imgs1/part_1_006814.jpg,720,268,763,631,New England Patriots,99,6814,0,51520,18676,0,201600,73080,0,100240,36337,0,0.221375,0.080248438,0,0.86625,0.314015625,0,0.43071875,0.156135547,0.232182195,40.80494688
/data/yann/nfl/vid/all_imgs1/part_1_006815.jpg,670,361,619,550,New England Patriots,99,6815,0,0,0,0,218990,3231,0,116510,1719,0,0,0,0,0.940972656,0.013883203,0,0.500628906,0.007386328,0.164183063,38.05020313
/data/yann/nfl/vid/all_imgs1/part_1_006815.jpg,519,335,934,532,New England Patriots,99,6815,3025,16000,4325,43560,230400,62280,17787,94080,25431,0.012998047,0.06875,0.018583984,0.187171875,0.99,0.267609375,0.076428516,0.40425,0.109273828,0.239625772,44.800525
/data/yann/nfl/vid/all_imgs1/part_1_006816.jpg,673,359,616,550,New England Patriots,99,6816,0,607,9,0,218520,3240,0,114723,1701,0,0.002608203,3.87E-05,0,0.938953125,0.013921875,0,0.492950391,0.007308984,0.163387346,37.9369375
/data/yann/nfl/vid/all_imgs1/part_1_006816.jpg,540,378,925,516,New England Patriots,99,6816,0,0,0,34200,218880,63270,17400,111360,32190,0,0,0,0.146953125,0.9405,0.271863281,0.074765625,0.4785,0.138316406,0.230179398,42.7411875
/data/yann/nfl/vid/all_imgs1/part_1_006817.jpg,674,359,615,550,New England Patriots,99,6817,0,606,9,0,218160,3240,0,114534,1701,0,0.002603906,3.87E-05,0,0.93740625,0.013921875,0,0.492138281,0.007308984,0.163122106,37.87471875
/data/yann/nfl/vid/all_imgs1/part_1_006817.jpg,468,32,1334,864,New England Patriots,55,6817,56416,209920,171216,61920,230400,187920,30272,112640,91872,0.134673611,0.501111111,0.40871875,0.1478125,0.55,0.44859375,0.072263889,0.268888889,0.2193125,0.555833333,37.411
/data/yann/nfl/vid/all_imgs1/part_1_006817.jpg,504,337,954,531,New England Patriots,99,6817,3128,14720,4094,48960,230400,64080,20128,94720,26344,0.013440625,0.06325,0.017591406,0.210375,0.99,0.27534375,0.0864875,0.407,0.113196875,0.244296875,45.13348125
/data/yann/nfl/vid/all_imgs1/part_1_006818.jpg,653,248,1079,809,New England Patriots,99,6818,0,70224,50624,0,225720,162720,0,211299,152324,0,0.30174375,0.217525,0,0.969890625,0.6991875,0,0.907925391,0.654517188,0.420964024,57.16325313
/data/yann/nfl/vid/all_imgs1/part_1_006818.jpg,673,359,616,549,New England Patriots,99,6818,0,607,9,0,218520,3240,0,114116,1692,0,0.002608203,3.87E-05,0,0.938953125,0.013921875,0,0.490342188,0.007270313,0.163090278,37.9157625
/data/yann/nfl/vid/all_imgs1/part_1_006818.jpg,499,44,1310,828,New England Patriots,55,6818,44556,202240,167164,50760,230400,190440,21432,97280,80408,0.106361979,0.482777778,0.399046007,0.121171875,0.55,0.454609375,0.051161458,0.232222222,0.191946181,0.523090278,36.114375
/data/yann/nfl/vid/all_imgs1/part_1_006818.jpg,527,382,936,516,New England Patriots,99,6818,0,0,0,38194,216320,61854,20114,113920,32574,0,0,0,0.164114844,0.9295,0.265778906,0.086427344,0.4895,0.139966406,0.232916667,42.6283
/data/yann/nfl/vid/all_imgs1/part_1_006818.jpg,468,331,1183,536,New England Patriots,96,6818,4988,18560,10759,61920,230400,133560,25284,94080,54537,0.020783333,0.077333333,0.044829167,0.258,0.96,0.5565,0.10535,0.392,0.2272375,0.305790895,48.01626667
